Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella norvegica,Actinoptychus senarius,Akashiwo sanguinea,Alexandrium pseudogonyaulax,Amphisolenia bidentata,Asterionellopsis glacialis,Asteromphalus hyalinus,Bacillaria paxillifera,Bacteriastrum comosum,Bacteriastrum delicatulum,Bacteriastrum elongatum,Bacteriastrum furcatum,Bacteriastrum hyalinum,Cerataulina pelagica,Ceratocorys horrida,Ceratoperidinium falcatum,Chaetoceros aequatorialis,Chaetoceros affinis,Chaetoceros anastomosans,Chaetoceros atlanticus,Chaetoceros brevis/laciniosus,Chaetoceros coarctatus,Chaetoceros coarctatus (+ciliates),Chaetoceros compressus,Chaetoceros concavicorne,Chaetoceros convolutus,Chaetoceros criophilus,Chaetoceros curvisetus,Chaetoceros danicus,Chaetoceros debilis,Chaetoceros decipiens < 15 µm cell width,Chaetoceros decipiens > 15 µm cell width,Chaetoceros densus,Chaetoceros dichaetus,Chaetoceros didymus,Chaetoceros eibenii,Chaetoceros laeve,Chaetoceros lorenzianus,Chaetoceros messanense,Chaetoceros minimus,Chaetoceros neglectus,Chaetoceros peruvianus < 40 µm cell width,Chaetoceros peruvianus > 40 µm cell width,Chaetoceros radicans,Chaetoceros similis,Chaetoceros simplex,Chaetoceros socialis,Chaetoceros subtilis,Cladopyxis brachiolata,Climacocylis scalaroides,Climacodium frauenfeldianum,Codonellopsis morchella,Codonellopsis pusilla,Corethron pennatum,Coscinodiscus jonesianus,Coscinodiscus radiatus,Coscinodiscus wailesii,Cylindrotheca closterium,Cymatosira lorenziana,Cyttarocylis ampulla,Dactyliosolen blavyanus,Dactyliosolen fragilissimus,Dactyliosolen phuketensis,Dadayiella ganymedes,Detonula pumila,Dictyocha crux,Dictyocha fibula,Dictyocha fibula var. pentagona,Dictyocha speculum,Dictyocysta elegans,Dinophysis acuminata,Dinophysis acuta,Dinophysis caudata,Dinophysis dens,Dinophysis fortii,Dinophysis miles,Dinophysis tripos,Dinophysis truncata,Ditylum brightwellii < 40 µm width,Ditylum brightwellii > 40 µm width,Epiplocylis healdi,Eucampia cornuta,Eutintinnus lususundae,Eutintinnus medius,Favella ehrenbergii,Goniodoma polyedricum,Gonyaulax birostris,Gossleriella tropica,Grammatophora oceanica,Guinardia cylindrus,Guinardia delicatula,Guinardia flaccida <150 µm length,Guinardia flaccida >150 µm length,Guinardia striata,Guinardia striata (with Richelia),Gymnodinium catenatum,Haslea wawrikae,Helicotheca tamesis,Laboea strobila,Lauderia annulata < 70 µm length,Lauderia annulata > 70 µm length,Leptocylindrus danicus,Leptocylindrus mediterraneus,Leptocylindrus minimus,Mesodinium rubrum,Mesoporos perforatus,Meuniera membranacea,Navicula septentrionalis,Neostreptotheca subindica,Nitzschia bicapitata,Nitzschia closterium - INVALID use Ceratoneis closterium,Nitzschia longissima,Noctiluca scintillans,Octactis octonaria,Ornithocercus quadratus,Oxytoxum caudatum,Oxytoxum laticeps,Oxytoxum parvum,Oxytoxum scolopax,Oxytoxum subulatum,Palmerina hardmaniana,Palmerina ostenfeldii,Paralia sulcata,Phalacroma mitra,Phalacroma rotundatum,Planktoniella blanda,Planktoniella sol,Podolampas elegans,Podolampas palmipes,Podolampas spinifera,Proboscia alata,Proboscia alata ~ 50 µm cell width,Proboscia alata f. indica,Pronoctiluca pelagica,Prorocentrum arcuatum,Prorocentrum concavum,Prorocentrum cordatum,Prorocentrum dentatum,Prorocentrum gracile,Prorocentrum lima,Prorocentrum mexicanum,Prorocentrum micans,Prorocentrum minimum/cordatum,Prorocentrum rhathymum,Prorocentrum triestinum,Protoperidinium oceanicum,Protoperidinium ovatum,Protoperidinium pellucidum,Protorhabdonella simplex,Pseudo-nitzschia delicatissima complex <=3 µm,Pseudo-nitzschia seriata complex >3 µm,Pseudosolenia calcar-avis,Pyrocystis fusiformis,Pyrocystis lunula,Pyrocystis noctiluca,Pyrophacus horologicum,Rhabdonella amor,Rhabdonella spiralis,Rhaphoneis amphiceros,Rhizosolenia bergonii,Rhizosolenia castracanei,Rhizosolenia clevei,Rhizosolenia fallax,Rhizosolenia formosa,Rhizosolenia imbricata,Rhizosolenia imbricata (with Richelia),Rhizosolenia pungens,Rhizosolenia robusta,Rhizosolenia setigera,Rhizosolenia simplex,Rhizosolenia striata,Rhizosolenia temperei,Salpingella acuminata,Salpingella costata,Salpingella subconica,Scrippsiella trochoidea,Stephanopyxis palmeriana,Stephanopyxis turris,Striatella unipunctata,Thalassionema bacillare,Thalassionema frauenfeldii,Thalassionema nitzschioides,Thalassiosira gravida,Tintinnopsis tocantinensis,Toxarium undulatum,Triadinium polyedricum,Tripos arietinus,Tripos axialis,Tripos brevis,Tripos candelabrus,Tripos carriensis,Tripos contortus var. karstenii,Tripos falcatus,Tripos furca,Tripos furca type,Tripos fusus,Tripos fusus type,Tripos gibberus,Tripos hexacanthus,Tripos horridus,Tripos limulus,Tripos lineatus,Tripos longirostrus,Tripos macroceros,Tripos massiliensis,Tripos muelleri,Tripos muelleri type,Tripos pentagonus,Tripos symmetricus,Tripos trichoceros,Tryblionella compressa,Undella claparedi,Xystonella treforti,Xystonellopsis cymatica
North Stradbroke,-27.345,153.562,2011-02-21T09:40:00Z,2011,2,21,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990,0,0,0,3325,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,333,0,3436,0,0,0,0,0,554,0,7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55419,6207,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
Yongala,-19.30847,147.61842,2011-02-17T11:30:00Z,2011,2,17,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,198,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
Ningaloo,-21.99,113.779,2011-02-09T10:15:00Z,2011,2,9,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1085,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,45,0,0,0,0,0,0,0,45,0,0,0,0,0,145,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,972,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,23,0,68,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2011-02-04T09:58:00Z,2011,2,4,09:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,0,0,1309,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,48,0,485,0,0,0,0,0,0,0,119235,0,4847,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4847,388,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2011-01-25T09:10:00Z,2011,1,25,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,219,0,0,0,0,0,0,0,1970,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,109,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0
Kangaroo Island,-35.83217,136.44733,2011-01-24T07:40:00Z,2011,1,24,07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,101,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esperance,-33.93333,121.85,2011-01-20T08:50:00Z,2011,1,20,08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,0,102,0,0,0,0,0,0,0,179,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,128,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,10,0,0,0,0,0,0,0,0,0,0,0,230,0,102,0,0,0,0
Maria Island,-42.59667,148.23333,2011-01-19T10:30:00Z,2011,1,19,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,48,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933,119,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2011-01-19T10:00:00Z,2011,1,19,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,0,0,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,443,443,0,2882,0,0,0,0,0,0,0,14409,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990,15074,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2011-01-18T11:30:00Z,2011,1,18,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,4513,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41905,645,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-12-16T08:30:00Z,2010,12,16,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,0,0,0,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,1345,0,0,0,0,0,466,0,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14483,828,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2010-12-15T10:20:00Z,2010,12,15,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,986,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,107,133,0,586,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,1146,133,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,107,0,80,0,0,0,0
Maria Island,-42.59667,148.23333,2010-12-14T11:05:00Z,2010,12,14,11:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,0,0,0,3228,0,0,0,0,0,0,0,0,0,0,0,0,461,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,1845,0,0,0,0,0,184,0,11990,1383,12451,154,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,14757,3228,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-12-14T09:30:00Z,2010,12,14,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,402,0,1930,0,322,0,0,0,80,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,11256,10452,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangaroo Island,-35.83217,136.44733,2010-12-14T08:30:00Z,2010,12,14,08:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,2829,1414,253,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-12-08T10:45:00Z,2010,12,8,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48223,2525,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rottnest Island,-32,115.41667,2010-11-24T11:07:00Z,2010,11,24,11:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,242,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,121,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,48,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangaroo Island,-35.83217,136.44733,2010-11-21T05:00:00Z,2010,11,21,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38589,2011,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Stradbroke,-27.345,153.562,2010-11-16T09:30:00Z,2010,11,16,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,833,21,83,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,63,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Hacking,-34.11923,151.22667,2010-11-11T09:10:00Z,2010,11,11,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,975,89,2039,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,67,0,3835,266,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ningaloo,-21.99,113.779,2010-11-08T15:00:00Z,2010,11,8,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,42,0,0,0,0,0,0,0,1083,83,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8375,292,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
Yongala,-19.30847,147.61842,2010-11-01T11:45:00Z,2010,11,1,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38640,9287,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria Island,-42.59667,148.23333,2010-10-27T12:50:00Z,2010,10,27,12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,2266,0,755,0,0,0,0,0,1322,0,112370,0,850,0,0,0,11331,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,1605,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
